x  y
347.0	42.0
64.0	254.0
366.0	902.0
971.0	816.0
568.0	182.0
611.0	461.0
567.0	165.0
358.0	329.0
227.0	570.0
589.0	713.0
628.0	549.0
419.0	757.0
748.0	790.0
555.0	997.0
42.0	700.0
54.0	915.0
474.0	955.0
500.0	773.0
135.0	925.0
481.0	8.0
192.0	107.0
691.0	466.0
668.0	799.0
255.0	937.0
305.0	600.0
218.0	13.0
524.0	901.0
151.0	859.0
568.0	354.0
952.0	556.0
203.0	797.0
81.0	411.0
986.0	365.0
415.0	489.0
929.0	437.0
87.0	166.0
208.0	530.0
765.0	351.0
388.0	404.0
480.0	173.0
898.0	709.0
973.0	119.0
411.0	369.0
105.0	805.0
899.0	645.0
333.0	282.0
310.0	359.0
860.0	921.0
209.0	553.0
306.0	133.0
557.0	716.0
955.0	338.0
180.0	79.0
652.0	403.0
123.0	608.0
671.0	502.0
244.0	373.0
964.0	62.0
922.0	499.0
296.0	467.0
974.0	825.0
450.0	178.0
42.0	541.0
579.0	254.0
110.0	35.0
74.0	854.0
122.0	34.0
411.0	581.0
408.0	261.0
961.0	46.0
455.0	216.0
846.0	883.0
888.0	593.0
626.0	829.0
208.0	550.0
33.0	286.0
555.0	311.0
650.0	539.0
10.0	902.0
923.0	955.0
296.0	963.0
946.0	766.0
940.0	128.0
431.0	548.0
465.0	161.0
824.0	909.0
532.0	705.0
199.0	212.0
189.0	833.0
803.0	208.0
788.0	630.0
152.0	768.0
558.0	416.0
738.0	730.0
367.0	253.0
469.0	194.0
184.0	844.0
187.0	891.0
692.0	381.0
725.0	143.0
874.0	655.0
616.0	373.0
570.0	996.0
434.0	524.0
40.0	354.0
828.0	243.0
1.0	15.0
258.0	438.0
